id,entity1_id,entity2_id,start_date,end_date
471925,104075,104015,NULL,NULL
471926,104076,104015,NULL,NULL
471927,104030,104077,NULL,NULL
471932,104078,104015,NULL,NULL
471933,49913,104079,NULL,NULL
471936,49913,104081,NULL,NULL
471937,49902,104080,NULL,NULL
471938,49913,37629,NULL,NULL
471971,104082,104081,NULL,NULL
471972,104083,104081,NULL,NULL
471973,104084,104081,NULL,NULL
471974,104085,104081,NULL,NULL
471975,104086,104081,NULL,NULL
471976,104087,104081,NULL,NULL
471977,104088,104081,NULL,NULL
471978,67956,104081,NULL,NULL
471979,104089,104081,NULL,NULL
471980,104090,104081,NULL,NULL
471981,104091,104081,NULL,NULL
471982,104092,104081,NULL,NULL
471983,104093,104080,NULL,NULL
471984,104094,104080,NULL,NULL
471985,104095,104080,NULL,NULL
471986,104096,104080,NULL,NULL
471987,104097,104080,NULL,NULL
471988,104098,104080,NULL,NULL
471989,104099,104080,NULL,NULL
471990,104100,104080,NULL,NULL
471991,104101,104080,NULL,NULL
471992,104102,104080,NULL,NULL
471993,104103,104080,NULL,NULL
471994,104104,104080,NULL,NULL
471995,104105,104080,NULL,NULL
471996,104106,104080,NULL,NULL
471997,104107,104080,NULL,NULL
472084,104110,104108,NULL,NULL
472114,69328,21308,2009-04-01,2010-10-01
472115,69328,33307,NULL,NULL
472218,60658,33271,NULL,NULL
472219,72417,33289,NULL,NULL
472220,102852,33289,NULL,NULL
472221,104134,33289,NULL,NULL
472222,104135,33289,NULL,NULL
472223,43564,33289,NULL,NULL
472224,104136,33289,NULL,NULL
472225,22526,33289,NULL,NULL
472226,104137,33289,NULL,NULL
472227,66494,33289,NULL,NULL
472228,23709,33289,NULL,NULL
472229,70543,33289,NULL,NULL
472230,104138,33289,NULL,NULL
472231,104139,33289,NULL,NULL
472232,104140,33289,NULL,NULL
472233,33356,33289,NULL,NULL
472234,104141,33289,NULL,NULL
472235,49379,33289,NULL,NULL
472237,69760,104142,NULL,NULL
472240,49910,104143,NULL,NULL
472242,34965,104143,NULL,NULL
472243,104145,104143,NULL,NULL
472244,104146,104143,NULL,NULL
472245,104147,104143,NULL,NULL
472246,95066,104143,NULL,NULL
472247,104148,104143,NULL,NULL
472248,8909,104143,NULL,NULL
472249,104149,104143,NULL,NULL
472250,8911,104143,NULL,NULL
472251,104150,104143,NULL,NULL
472252,104151,104143,NULL,NULL
472253,78129,104143,NULL,NULL
472254,104152,104143,NULL,NULL
472255,45690,104143,NULL,NULL
472256,1648,104143,NULL,NULL
472257,104153,104143,NULL,NULL
472258,71795,104143,NULL,NULL
472287,95075,69891,NULL,NULL
472431,1054,78,2012-08-01,NULL
472474,104163,38804,NULL,NULL
472475,38824,38804,NULL,NULL
472476,104164,38804,NULL,NULL
472477,104165,38804,NULL,NULL
472478,43601,38804,NULL,NULL
472491,104172,40410,1922-03-15,1922-03-15
472494,104172,104175,1959-00-00,1959-00-00
472495,104172,40410,1922-03-15,1961-00-00
472496,5729,104176,2007-08-15,NULL
472497,5729,104177,1985-00-00,NULL
472511,91121,100232,NULL,NULL
472597,104190,104189,NULL,NULL
472598,104191,104189,NULL,NULL
472599,104192,104189,NULL,NULL
472600,17763,104189,NULL,NULL
472601,104193,104189,NULL,NULL
472602,104194,104189,NULL,NULL
472603,104195,104189,NULL,NULL
472604,104196,104189,NULL,NULL
472605,10096,104189,NULL,NULL
472606,104197,104189,NULL,NULL
472607,104198,104189,NULL,NULL
472608,104199,104189,NULL,NULL
472609,104200,104189,NULL,NULL
472610,47615,104189,NULL,NULL
472611,104201,104189,NULL,NULL
472612,104202,104189,NULL,NULL
472613,104203,104189,NULL,NULL
472614,104204,104189,NULL,NULL
472615,104205,104189,NULL,NULL
472616,104206,104189,NULL,NULL
472617,104207,104189,NULL,NULL
472698,104213,104212,NULL,NULL
472699,38327,104212,NULL,NULL
472700,95081,104212,NULL,NULL
472701,93060,104212,NULL,NULL
472702,104215,104212,NULL,NULL
472703,104216,104212,NULL,NULL
472704,104217,104212,NULL,NULL
472705,104218,104212,NULL,NULL
472706,1413,104219,NULL,NULL
472707,49915,104219,NULL,NULL
472709,70723,104220,NULL,NULL
472711,102106,69677,NULL,NULL
472733,104224,103883,NULL,NULL
472734,104225,103883,NULL,NULL
472735,34984,103883,NULL,NULL
472736,104226,103883,NULL,NULL
472737,104227,103883,NULL,NULL
472738,104228,103883,NULL,NULL
472739,104229,103883,NULL,NULL
472740,57709,103883,NULL,NULL
472798,100086,101267,NULL,NULL
472799,104267,101267,NULL,NULL
472800,104268,101267,NULL,NULL
472801,96134,101267,NULL,NULL
472802,104269,101267,NULL,NULL
472803,104270,101267,NULL,NULL
472804,96602,101267,NULL,NULL
472805,104271,101267,NULL,NULL
472806,104272,101267,NULL,NULL
472807,104273,101267,NULL,NULL
472808,104274,101267,NULL,NULL
472809,104275,101267,NULL,NULL
472810,104276,101267,NULL,NULL
472811,104277,101267,NULL,NULL
472813,2260,104230,NULL,NULL
472814,104224,104230,NULL,NULL
472815,104278,104230,NULL,NULL
472816,104279,104230,NULL,NULL
472817,84195,104230,NULL,NULL
472818,104280,104230,NULL,NULL
472819,49917,104230,NULL,NULL
472820,70532,104230,NULL,NULL
472821,104281,104230,NULL,NULL
472826,49919,89311,NULL,NULL
472828,104284,104283,NULL,NULL
472829,4343,104283,NULL,NULL
472830,104285,104283,NULL,NULL
472831,104286,104283,NULL,NULL
472832,104287,104283,NULL,NULL
472833,104288,104283,NULL,NULL
472864,104292,104291,NULL,NULL
472865,104293,104291,NULL,NULL
472866,41040,104291,NULL,NULL
472867,104294,104291,NULL,NULL
472868,104295,104291,NULL,NULL
472869,104296,104291,NULL,NULL
472870,104297,104291,NULL,NULL
472893,1722,104308,NULL,NULL
472894,35989,104308,NULL,NULL
472895,104309,104308,NULL,NULL
472896,104310,104308,NULL,NULL
472897,1451,104308,NULL,NULL
472898,5656,104311,NULL,NULL
472900,96078,104312,NULL,NULL
472902,38322,104313,NULL,NULL
472903,104314,104313,NULL,NULL
472904,104315,104313,NULL,NULL
472905,1350,104313,NULL,NULL
472906,104316,104313,NULL,NULL
472907,104317,104313,NULL,NULL
472908,104318,104313,NULL,NULL
472909,104319,104313,NULL,NULL
472910,104320,104313,NULL,NULL
472911,104321,104313,NULL,NULL
472912,104322,104313,NULL,NULL
472913,104323,104313,NULL,NULL
472914,104324,104313,NULL,NULL
472915,104325,104313,NULL,NULL
472916,104326,104313,NULL,NULL
473025,104315,33483,1993-00-00,1999-00-00
473026,104315,19015,1995-00-00,2000-00-00
473029,1414,104312,NULL,NULL
473032,49909,104327,NULL,NULL
473037,104329,104327,NULL,NULL
473038,104330,104327,NULL,NULL
473039,104331,104327,NULL,NULL
473080,15065,66886,NULL,NULL
473091,49851,37664,NULL,NULL
473177,49904,99141,NULL,2012-00-00
473178,46245,86111,2001-00-00,2003-00-00
473181,46245,104357,NULL,NULL
473182,104358,104359,NULL,NULL
473219,82380,104359,NULL,NULL
473225,60658,67615,NULL,NULL
473229,104365,41842,2002-00-00,NULL
473232,78657,89073,NULL,NULL
473233,46245,46240,NULL,2001-00-00
473238,7878,104368,2008-01-17,NULL
473239,7878,104369,1996-00-00,NULL
473240,10432,104369,NULL,NULL
473244,10432,78318,NULL,NULL
473546,104384,26640,1792-00-00,1792-00-00
473547,104385,26640,1818-00-00,NULL
473548,104386,26640,1878-00-00,NULL
473549,104387,26640,1878-00-00,NULL
473550,104389,104388,1982-00-00,NULL
473551,86195,104388,1994-00-00,NULL
473552,104390,104388,2000-00-00,NULL
473553,100466,43947,NULL,NULL
473554,57910,43947,NULL,NULL
473555,104392,43947,NULL,NULL
473556,58294,43947,NULL,NULL
473557,104394,43947,NULL,NULL
473558,104395,43947,NULL,NULL
473559,104396,43947,NULL,NULL
473560,104397,43947,NULL,NULL
473561,104398,43947,NULL,NULL
473562,104399,43947,NULL,NULL
473563,104400,43947,NULL,NULL
473564,104401,43947,NULL,NULL
473565,94966,43947,NULL,NULL
473566,104402,43947,NULL,NULL
473567,104403,43947,NULL,NULL
473568,104404,43947,NULL,NULL
473569,104405,43947,NULL,NULL
473570,44937,43947,NULL,NULL
473571,9998,43947,NULL,NULL
473572,14133,43947,NULL,NULL
473573,35448,43947,NULL,NULL
473574,104406,43947,NULL,NULL
473575,104407,43947,NULL,NULL
473576,2963,43947,NULL,NULL
473577,104408,43947,NULL,NULL
473578,104409,43947,NULL,NULL
473579,9075,43947,NULL,NULL
473580,104410,43947,NULL,NULL
473581,104411,43947,NULL,NULL
473582,85180,43947,NULL,NULL
473583,104412,43947,NULL,NULL
473584,104413,43947,NULL,NULL
473585,104393,104388,1997-00-00,NULL
473586,34457,43947,NULL,NULL
473587,104414,43947,NULL,NULL
473603,104418,72702,NULL,NULL
473604,104419,72702,NULL,NULL
473605,33375,72702,NULL,NULL
473606,58294,72702,NULL,NULL
473607,104420,72702,NULL,NULL
473608,104421,72702,NULL,NULL
473609,102251,72702,NULL,NULL
473610,72504,72702,NULL,NULL
473611,60658,72702,NULL,NULL
473612,5137,72702,NULL,NULL
473613,5282,72702,NULL,NULL
473614,104422,72702,NULL,NULL
473615,104346,72702,NULL,NULL
473616,2963,72702,NULL,NULL
473617,104423,72702,NULL,NULL
473618,104424,72702,NULL,NULL
473619,104425,72702,NULL,NULL
473620,104426,72702,NULL,NULL
473706,104428,104429,NULL,NULL
473711,104436,103701,2012-00-00,NULL
473713,104438,103701,2012-00-00,NULL
473714,34927,104437,NULL,NULL
473715,33624,104437,NULL,NULL
473716,35008,104437,NULL,NULL
473717,104439,104437,NULL,NULL
473718,104440,104437,NULL,NULL
473719,104441,104437,NULL,NULL
473720,104442,104437,NULL,NULL
473721,104443,104437,NULL,NULL
473722,104444,104437,NULL,NULL
473731,104438,104447,NULL,NULL
473732,104448,104447,NULL,NULL
473733,104449,104447,NULL,NULL
473734,104450,104447,NULL,NULL
473735,104451,104447,NULL,NULL
473736,104452,104447,NULL,NULL
473737,104453,104447,NULL,NULL
473738,104454,104447,NULL,NULL
473739,104455,104447,NULL,NULL
473740,104456,104447,NULL,NULL
473745,12571,103701,2012-00-00,NULL
473748,104458,104459,NULL,NULL
473839,92805,104232,NULL,NULL
473840,104464,104232,NULL,NULL
473841,104465,104232,NULL,NULL
473842,104466,104232,NULL,NULL
473843,104467,104232,NULL,NULL
473867,104482,104481,1986-00-00,2001-00-00
473869,104482,80218,2006-10-00,NULL
473870,104484,80218,2012-01-06,NULL
473877,104491,80218,2011-01-03,NULL
473878,104492,80218,2011-00-00,NULL
473879,104493,80218,2012-05-03,NULL
473880,83373,80218,2011-06-00,NULL
473881,104494,80218,2012-05-03,NULL
473882,104495,80218,2012-05-03,NULL
473883,104482,104496,2010-04-00,2011-05-00
473884,104482,104497,2003-00-00,NULL
473885,104482,104498,NULL,NULL
473886,104482,104499,2003-06-00,2009-01-00
473891,50262,104481,NULL,2012-07-11
473895,104505,104481,1986-00-00,1986-00-00
473896,104506,103340,2011-00-00,NULL
473898,104507,103340,NULL,2011-00-00
473944,104514,103340,NULL,2011-00-00
473948,104515,103340,NULL,2011-00-00
473972,104520,104521,NULL,NULL
473988,104530,104521,NULL,NULL
473994,104531,101173,NULL,NULL
473995,104531,104532,NULL,NULL
473996,104531,104533,NULL,NULL
473997,104531,104534,NULL,NULL
473998,104531,104535,NULL,NULL
473999,104531,104536,NULL,NULL
474000,18950,101173,NULL,NULL
474001,88829,101173,NULL,NULL
474002,104537,101173,NULL,NULL
474003,64631,101173,NULL,NULL
474004,104538,101173,NULL,NULL
474005,104539,101173,NULL,NULL
474006,104540,101173,NULL,NULL
474007,104541,101173,NULL,NULL
474008,104542,101173,NULL,NULL
474009,63836,101173,NULL,NULL
474010,104543,101173,NULL,NULL
474011,104544,101173,NULL,NULL
474012,104545,101173,NULL,NULL
474013,104546,101173,NULL,NULL
474014,104547,101173,NULL,NULL
474015,104548,101173,NULL,NULL
474016,104549,101173,NULL,NULL
474017,104550,101173,NULL,NULL
474018,104551,101173,NULL,NULL
474019,104552,101173,NULL,NULL
474020,104553,101173,NULL,NULL
474021,104554,101173,NULL,NULL
474022,104555,101173,NULL,NULL
474023,104556,101173,NULL,NULL
474024,104557,101173,NULL,NULL
474025,103342,101173,NULL,NULL
474026,104558,101173,NULL,NULL
474027,104559,101173,NULL,NULL
474028,104560,101173,NULL,NULL
474029,104561,101173,NULL,NULL
474030,104562,101173,NULL,NULL
474031,11474,101173,NULL,NULL
474032,104563,101173,NULL,NULL
474033,104564,101173,NULL,NULL
474034,104565,101173,NULL,NULL
474035,104566,101173,NULL,NULL
474193,49910,34975,NULL,NULL
474194,88836,104576,NULL,NULL
474195,104577,104576,NULL,NULL
474196,104578,104576,NULL,NULL
474197,101153,104576,NULL,NULL
474198,104579,104576,NULL,NULL
474199,104580,104576,NULL,NULL
474200,104581,104576,NULL,NULL
474201,104582,104576,NULL,NULL
474202,104541,104576,NULL,NULL
474203,104583,104576,NULL,NULL
474204,104584,104576,NULL,NULL
474205,104585,104576,NULL,NULL
474206,104586,104576,NULL,NULL
474207,104587,104576,NULL,NULL
474208,104588,104576,NULL,NULL
474209,104555,104576,NULL,NULL
474210,104556,104576,NULL,NULL
474211,104589,104576,NULL,NULL
474212,104590,104576,NULL,NULL
474213,104591,104576,NULL,NULL
474214,104592,104576,NULL,NULL
474215,104593,104576,NULL,NULL
474216,63836,104576,NULL,NULL
474217,104594,104576,NULL,NULL
474218,104595,104576,NULL,NULL
474219,104596,104576,NULL,NULL
474220,104597,104576,NULL,NULL
474221,104598,104576,NULL,NULL
474222,104599,104576,NULL,NULL
474302,104605,104576,NULL,NULL
474303,104606,104576,NULL,NULL
474304,104598,104576,NULL,NULL
474305,104607,104576,NULL,NULL
474306,104608,104576,NULL,NULL
474307,104609,104576,NULL,NULL
474308,104610,104576,NULL,NULL
474309,104611,104576,NULL,NULL
474310,104612,104576,NULL,NULL
474311,104613,104576,NULL,NULL
474312,104548,104576,NULL,NULL
474313,104614,104576,NULL,NULL
474314,104615,104576,NULL,NULL
474315,104616,104576,NULL,NULL
474316,104617,104576,NULL,NULL
474317,104618,104576,NULL,NULL
474318,104619,104576,NULL,NULL
474319,104620,104576,NULL,NULL
474320,104621,104576,NULL,NULL
474321,104622,104576,NULL,NULL
474322,104623,104576,NULL,NULL
474323,104624,104576,NULL,NULL
474324,104625,104576,NULL,NULL
474325,104626,104576,NULL,NULL
474326,100303,104576,NULL,NULL
474327,100305,104576,NULL,NULL
474328,104627,104576,NULL,NULL
474329,104628,104576,NULL,NULL
474330,104629,104576,NULL,NULL
474331,104630,104576,NULL,NULL
474332,104631,104576,NULL,NULL
474333,104632,104576,NULL,NULL
474334,104633,104576,NULL,NULL
474335,104634,104576,NULL,NULL
474336,104635,104576,NULL,NULL
474337,104636,104576,NULL,NULL
474338,9762,104576,NULL,NULL
474339,104637,104576,NULL,NULL
474340,104638,104576,NULL,NULL
474341,104639,104576,NULL,NULL
474342,104640,104576,NULL,NULL
474343,104641,104576,NULL,NULL
474344,103342,104576,NULL,NULL
474345,104642,104576,NULL,NULL
474346,98265,104576,NULL,NULL
474347,104643,104576,NULL,NULL
474348,104644,104576,NULL,NULL
474349,104645,104576,NULL,NULL
474350,104646,104576,NULL,NULL
474351,104647,104576,NULL,NULL
474352,104648,104576,NULL,NULL
474353,104561,104576,NULL,NULL
474354,104649,104576,NULL,NULL
474355,104650,104576,NULL,NULL
474356,104651,104576,NULL,NULL
474357,104652,104576,NULL,NULL
474358,18950,104576,NULL,NULL
474359,104653,104576,NULL,NULL
474360,104654,104576,NULL,NULL
474361,104655,104576,NULL,NULL
474362,104656,104576,NULL,NULL
474363,104657,104576,NULL,NULL
474364,104658,104576,NULL,NULL
474365,104659,104576,NULL,NULL
474366,104549,104576,NULL,NULL
474367,104660,104576,NULL,NULL
474368,104661,104576,NULL,NULL
474458,5671,104687,NULL,NULL
474459,43933,104687,NULL,NULL
474460,46607,104687,NULL,NULL
474461,104688,104687,NULL,NULL
474462,104689,104687,NULL,NULL
474463,104690,104687,NULL,NULL
474464,104691,104687,NULL,NULL
474465,61923,104687,NULL,NULL
474466,89915,104687,NULL,NULL
474467,104692,104687,NULL,NULL
474468,14988,104687,NULL,NULL
474469,104693,104687,NULL,NULL
474470,104694,104687,NULL,NULL
474471,37105,104687,NULL,NULL
474472,104695,104687,NULL,NULL
474473,88058,104687,NULL,NULL
474474,104696,104687,NULL,NULL
474475,104697,104687,NULL,NULL
474476,104698,104687,NULL,NULL
474477,104699,104687,NULL,NULL
474503,10969,104701,NULL,NULL
474504,104702,104701,NULL,NULL
474505,104703,104701,NULL,NULL
474506,104704,104701,NULL,NULL
474507,104705,104701,NULL,NULL
474508,104706,104701,NULL,NULL
474509,104707,104701,NULL,NULL
474510,104708,104701,NULL,NULL
474511,104709,104701,NULL,NULL
474512,11308,104701,NULL,NULL
474513,96683,104701,NULL,NULL
474514,104710,104701,NULL,NULL
474515,104711,104701,NULL,NULL
474516,89422,104701,NULL,NULL
474517,104712,104701,NULL,NULL
474598,104747,41209,NULL,NULL
474599,104748,41209,NULL,NULL
474600,101305,41209,NULL,NULL
474601,48045,41209,NULL,NULL
474602,104749,41209,NULL,NULL
474603,75158,41209,2007-06-04,NULL
474604,104750,41209,NULL,NULL
474605,104751,41209,NULL,NULL
474606,37092,41209,NULL,NULL
474607,104752,41209,NULL,NULL
474608,104753,41209,NULL,NULL
474609,104754,41209,NULL,NULL
474610,74883,41209,NULL,NULL
474611,104755,41209,NULL,NULL
474612,104756,41209,NULL,NULL
474613,104757,41209,NULL,NULL
474614,104758,41209,NULL,NULL
474615,104759,41209,NULL,NULL
474616,104760,41209,NULL,NULL
474617,4077,41209,NULL,NULL
474618,7027,41209,NULL,NULL
474619,74899,41209,NULL,NULL
474620,104761,41209,NULL,NULL
474621,104762,41209,NULL,NULL
474622,104763,41209,NULL,NULL
474623,104764,41209,NULL,NULL
474624,1295,41209,NULL,NULL
474625,6761,41209,NULL,NULL
474626,10647,41209,NULL,NULL
474627,104765,41209,NULL,NULL
474628,61726,41209,NULL,NULL
474821,104777,87223,2004-00-00,NULL
474840,104778,87223,2010-00-00,NULL
474979,96178,104785,NULL,2011-00-00
474980,104786,104785,2008-00-00,2011-00-00
474985,104788,104785,NULL,NULL
474986,104789,104785,NULL,NULL
474997,104789,104527,NULL,NULL
474998,104789,104527,NULL,NULL
474999,104790,104785,NULL,NULL
475000,104791,104785,NULL,NULL
475002,104792,104785,NULL,2010-00-00
475010,104795,104785,NULL,NULL
475020,104797,104785,NULL,NULL
475022,104799,104785,NULL,NULL
475024,104801,104785,NULL,NULL
475026,104802,104785,NULL,NULL
475029,104804,104785,NULL,NULL
475031,104807,104785,NULL,NULL
475035,104809,104785,NULL,NULL
475036,104810,104785,NULL,NULL
475037,104810,104808,NULL,NULL
475109,102731,104817,NULL,NULL
475110,104818,104817,1983-00-00,NULL
475111,104819,104817,NULL,NULL
475112,104820,104817,NULL,NULL
475113,14394,104817,NULL,NULL
475114,104821,104817,NULL,NULL
475115,59695,104817,NULL,NULL
475116,104822,104817,NULL,NULL
475117,104823,104817,NULL,NULL
475118,84541,104817,NULL,NULL
475165,104826,104824,NULL,NULL
475175,104830,104829,1990-02-00,NULL
475180,104831,104832,NULL,NULL
475181,104831,104833,NULL,NULL
475189,14932,87863,NULL,NULL
475255,3592,104839,1972-00-00,1972-00-00
475259,34042,94210,NULL,NULL
475260,34042,104841,NULL,NULL
475261,34042,104842,NULL,NULL
475263,10243,104843,1970-00-00,1970-00-00
475287,3623,41466,1992-00-00,2006-06-30
475289,3623,104856,NULL,NULL
475370,69882,104857,1993-00-00,NULL
475372,10243,949,2003-04-24,NULL
475374,10243,104860,NULL,NULL
475382,15113,33496,1973-00-00,1973-00-00
475391,87757,85751,1966-00-00,1969-00-00
475399,104873,104874,NULL,NULL
475402,9546,104875,1993-08-00,1998-08-00
475404,104877,89797,2009-11-01,NULL
475434,14082,5,1994-00-00,2005-00-00
475442,14082,119095,NULL,NULL
475443,14082,49209,NULL,2008-00-00
475444,18824,52563,NULL,NULL
475445,104881,52563,NULL,NULL
475446,22304,52563,NULL,NULL
475447,104882,52563,NULL,NULL
475448,76912,52563,NULL,NULL
475449,15752,52563,NULL,NULL
475450,104883,52563,NULL,NULL
475451,25043,52563,NULL,NULL
475452,23239,52563,NULL,NULL
475453,104884,52563,NULL,NULL
475454,26009,52563,NULL,NULL
475455,104885,52563,NULL,NULL
475457,20869,52563,NULL,NULL
475458,21925,52563,NULL,NULL
475459,19947,52563,NULL,NULL
475460,19420,52563,NULL,NULL
475461,104887,52563,NULL,NULL
475462,104888,52563,NULL,NULL
475463,60072,52563,NULL,NULL
475464,3667,52563,NULL,NULL
475465,23519,52563,NULL,NULL
475466,16373,52563,NULL,NULL
475467,104889,52563,NULL,NULL
475468,26784,52563,NULL,NULL
475470,104890,52563,NULL,NULL
475471,104891,52563,NULL,NULL
475472,25157,52563,NULL,NULL
475473,104892,52563,NULL,NULL
475474,20926,52563,NULL,NULL
475475,104893,52563,NULL,NULL
475476,25301,52563,NULL,NULL
475477,81950,52563,NULL,NULL
475478,23016,52563,NULL,NULL
475479,25481,52563,NULL,NULL
475480,15436,52563,NULL,NULL
475481,15974,52563,NULL,NULL
475482,20777,52563,NULL,NULL
475483,104894,52563,NULL,NULL
475484,15486,52563,NULL,NULL
475485,26272,52563,NULL,NULL
475992,104909,104910,2002-00-00,2006-00-00
475996,104913,48910,NULL,NULL
476079,87982,105124,NULL,NULL
476082,86023,36935,NULL,NULL
476131,80663,105164,NULL,NULL
476428,104791,105299,NULL,NULL
476429,105199,105299,NULL,NULL
476430,105300,105299,NULL,NULL
476431,105184,105299,NULL,NULL
476432,105301,105299,NULL,NULL
476433,105302,105299,NULL,NULL
476434,105225,105299,NULL,NULL
476435,105228,105299,NULL,NULL
476436,105250,105299,NULL,NULL
476437,105303,105299,NULL,NULL
476438,104790,105299,NULL,NULL
476439,105304,105299,NULL,NULL
476440,105305,105299,NULL,NULL
476441,105306,105299,NULL,NULL
476442,96214,105299,NULL,NULL
476443,105307,105299,NULL,NULL
476444,105308,105299,NULL,NULL
476445,105246,105299,NULL,NULL
476446,105309,105299,NULL,NULL
476447,105310,105299,NULL,NULL
476448,104795,105311,NULL,NULL
476449,105137,105311,NULL,NULL
476450,96216,105311,NULL,NULL
476451,105147,105311,NULL,NULL
476452,102931,105311,NULL,NULL
476453,105150,105311,NULL,NULL
476454,105153,105311,NULL,NULL
476455,105154,105311,NULL,NULL
476456,105312,105311,NULL,NULL
476457,105313,105311,NULL,NULL
476458,105130,105311,NULL,NULL
476461,51724,50755,NULL,NULL
476462,105314,50755,NULL,NULL
476463,51726,50755,NULL,NULL
476464,92484,50755,NULL,NULL
476814,105326,59250,NULL,NULL
477191,50344,105369,NULL,NULL
477194,105372,105369,NULL,NULL
477195,105373,105369,NULL,NULL
477196,105374,105369,NULL,NULL
477197,105375,105369,NULL,NULL
477198,105376,105369,NULL,NULL
477199,38555,105369,NULL,NULL
477200,105377,105369,NULL,NULL
477201,105378,105369,NULL,NULL
477202,35097,105369,NULL,NULL
477203,105379,105369,NULL,NULL
477204,105380,105369,NULL,NULL
477205,105381,105369,NULL,NULL
477206,105382,105369,NULL,NULL
477207,105382,105383,2007-00-00,NULL
477210,105382,105384,1983-00-00,1987-00-00
477212,44099,105386,NULL,NULL
477215,12814,105386,NULL,NULL
477221,105382,83384,1993-00-00,NULL
477222,105382,34899,NULL,NULL
477226,105392,33180,1982-00-00,1985-00-00
477227,2761,43286,2011-06-15,NULL
477228,33574,43286,NULL,NULL
477229,15217,43286,NULL,NULL
477230,105395,43286,NULL,NULL
477231,67826,43286,NULL,NULL
477232,105396,43286,NULL,NULL
477233,24878,43286,NULL,NULL
477236,2761,34605,NULL,NULL
477237,2761,105398,NULL,NULL
477238,2761,105399,NULL,NULL
477240,2761,72528,NULL,NULL
477241,2761,105400,NULL,NULL
477243,2761,105401,NULL,NULL
477245,2761,15018,NULL,NULL
477246,2761,15274,NULL,NULL
477247,2761,105402,NULL,NULL
477248,2761,42703,NULL,NULL
477249,33574,105403,NULL,NULL
477250,33574,105404,NULL,NULL
477251,33574,111140,NULL,NULL
477252,33574,105406,NULL,NULL
477253,33574,105407,NULL,NULL
477254,33574,42401,NULL,NULL
477257,105408,83484,NULL,NULL
477329,105414,59250,NULL,NULL
477445,21078,878,NULL,NULL
477449,105430,105431,NULL,NULL
477450,103828,105431,NULL,NULL
477451,105432,103800,2012-00-00,NULL
477452,105433,103800,NULL,NULL
477453,105392,84143,NULL,NULL
477456,105392,62,1966-00-00,1991-00-00
477460,2457,60,2001-00-00,2003-02-00
477461,2457,105436,1997-00-00,2001-00-00
477464,105437,49195,1930-00-00,1930-00-00
477466,105438,49195,1930-00-00,1930-00-00
477479,34962,15757,NULL,NULL
477481,34962,105447,NULL,NULL
477482,34962,33206,NULL,NULL
477487,105450,105449,NULL,NULL
477488,105451,105449,NULL,NULL
477489,63163,105449,NULL,NULL
477490,105452,105449,NULL,NULL
477491,105453,105449,NULL,NULL
477492,88060,105449,NULL,NULL
477493,68283,105449,NULL,NULL
477494,47003,105449,NULL,NULL
477495,80521,105449,NULL,NULL
477496,105454,105449,NULL,NULL
477497,105455,105449,NULL,NULL
477498,105456,105449,NULL,NULL
477499,43132,105449,NULL,NULL
477500,105457,105449,NULL,NULL
477501,105458,105449,NULL,NULL
477502,42895,105449,NULL,NULL
477503,89912,105449,NULL,NULL
477504,6160,105449,NULL,NULL
477505,105459,105449,NULL,NULL
477506,12384,105449,NULL,NULL
477507,105460,105449,NULL,NULL
477508,105461,49784,NULL,NULL
477509,105462,49784,NULL,NULL
477510,105463,49784,NULL,NULL
477511,105464,49784,NULL,NULL
477512,105465,49784,NULL,NULL
477513,105466,49784,NULL,NULL
477514,105467,49784,NULL,NULL
477515,105468,49784,NULL,NULL
478426,36833,49195,NULL,NULL
478427,14979,49195,NULL,NULL
478434,46213,45941,2007-06-00,NULL
478436,46212,45941,2007-06-00,NULL
478441,105580,105579,NULL,NULL
478444,3342,49195,NULL,NULL
478446,91712,79107,NULL,NULL
478447,91712,204,NULL,NULL
478448,91712,45975,NULL,NULL
478449,91712,76770,NULL,NULL
478450,91712,105583,2010-00-00,NULL
478452,79060,105584,2005-09-08,NULL
478453,79060,105585,1997-00-00,NULL
478454,79060,105586,1981-00-00,NULL
478455,79060,105587,1991-00-00,NULL
478456,79060,105588,NULL,NULL
478466,156658,105599,NULL,NULL
478467,105600,105599,NULL,NULL
478468,105601,105599,NULL,NULL
478469,105602,105599,NULL,NULL
478471,105603,105604,NULL,NULL
478472,88308,105604,NULL,NULL
478473,19350,105604,NULL,NULL
478502,105608,105607,2000-00-00,NULL
478642,105636,105635,1959-00-00,NULL
478654,105642,103270,NULL,NULL
478655,105642,103273,NULL,NULL
478657,96173,104527,NULL,NULL
478730,105653,105660,NULL,NULL
478735,105657,105663,NULL,NULL
478738,105657,105664,1997-00-00,NULL
478744,105653,98444,2012-09-00,NULL
478745,105654,98444,2012-09-00,NULL
478746,105655,98444,2012-09-00,NULL
478747,105656,98444,2012-09-00,NULL
478748,105657,98444,2012-09-00,NULL
478749,98564,98444,2012-09-00,NULL
478750,105658,98444,2012-09-00,NULL
478752,105659,98444,2012-09-00,NULL
478766,85224,105672,NULL,NULL
478769,105674,105672,NULL,NULL
478770,105675,105672,NULL,NULL
478771,85211,105672,NULL,NULL
478772,105676,105672,NULL,NULL
478773,105677,105672,NULL,NULL
478789,105680,105679,NULL,NULL
478799,105680,105688,NULL,NULL
478817,105669,103273,2005-00-00,NULL
478818,105669,105695,2006-00-00,NULL
478821,71733,105695,NULL,NULL
478822,71733,105698,NULL,NULL
